DATE,USD_INR,USD_EUR,INR_EUR,INR_GBP,USD_GBP,INR_AED,
16/02/21,72.86,1.2107,60.18006112,54.56595265,1.3305,19.83934649,
17/02/21,72.81,1.2042,60.46337818,54.56595265,1.3305,19.82573179,
18/02/21,72.65,1.2078,60.1506872,54.56595265,1.3305,19.78216474,
19/02/21,72.5,1.2136,59.73961767,54.56595265,1.3305,19.74132063,
22/02/21,72.48,1.2155,59.62978198,54.56595265,1.3305,19.73587474,
23/02/21,72.44,1.2142,59.66068193,54.56595265,1.3305,19.72498298,
24/02/21,72.38,1.2143,59.60635757,54.56595265,1.3305,19.70864534,
25/02/21,72.74,1.2229,59.48156023,54.56595265,1.3305,19.8066712,
26/02/21,73.92,1.2093,61.1262714,54.56595265,1.3305,20.12797822,
01/03/21,73.4,1.2054,60.89264974,54.56595265,1.3305,19.9863853,
02/03/21,73.29,1.2079,60.67555261,53.68444184,1.3652,19.95643295,
03/03/21,72.85,1.2073,60.34125735,52.11761339,1.3978,19.83662355,
04/03/21,72.73,1.2045,60.3819012,52.11761339,1.3978,19.80394826,
05/03/21,73.21,1.1914,61.4487158,52.61985194,1.3913,19.93464942,
08/03/21,73.32,1.1849,61.87863955,52.72923409,1.3905,19.96460177,
09/03/21,72.89,1.1885,61.32940682,52.58259991,1.3862,19.84751532,
10/03/21,72.86,1.19,61.22689076,52.58259991,1.3862,19.83934649,
11/03/21,72.69,1.1978,60.68625814,53.21765869,1.3659,19.7930565,
12/03/21,72.71,1.1952,60.83500669,54.94181653,1.3234,19.79850238,
15/03/21,72.58,1.1917,60.90459008,54.94181653,1.3234,19.76310415,
16/03/21,72.52,1.1895,60.96679277,54.94181653,1.3234,19.74676651,
17/03/21,72.56,1.1905,60.94918102,54.94181653,1.3234,19.75765827,
18/03/21,72.63,1.1926,60.90055341,54.94181653,1.3234,19.77671886,
19/03/21,72.45,1.1909,60.83634226,54.94181653,1.3234,19.72770592,
22/03/21,72.37,1.1932,60.65202816,54.94181653,1.3234,19.7059224,
23/03/21,72.52,1.1872,61.08490566,54.94181653,1.3234,19.74676651,
24/03/21,72.59,1.1831,61.35576029,54.94181653,1.3234,19.76582709,
25/03/21,72.69,1.1777,61.72200051,54.94181653,1.3234,19.7930565,
26/03/21,72.65,1.1798,61.5782336,54.94181653,1.3234,19.78216474,
29/03/21,72.75,1.1779,61.76245861,54.94181653,1.3234,19.80939415,
30/03/21,73.45,1.1724,62.64926646,54.94181653,1.3234,20,
31/03/21,73.14,1.1743,62.28391382,54.94181653,1.3234,19.91558884,
01/04/21,73.32,1.1772,62.2833843,54.10670799,1.3551,19.96460177,
02/04/21,73.37,1.1763,62.37354416,53.69191365,1.3665,19.97821647,
05/04/21,73.29,1.181,62.05757832,52.82923665,1.3873,19.95643295,
06/04/21,73.49,1.1852,62.00641242,51.84479718,1.4175,20.01089176,
07/04/21,74.35,1.189,62.53153911,51.84479718,1.4175,20.24506467,
08/04/21,74.57,1.1904,62.64280914,53.60120759,1.3912,20.30496937,
09/04/21,74.72,1.1897,62.80574935,53.60120759,1.3912,20.34581348,
12/04/21,75.03,1.1907,63.01335349,53.60120759,1.3912,20.43022464,
13/04/21,75.27,1.1939,63.0454812,53.60120759,1.3912,20.49557522,
14/04/21,75.07,1.1974,62.6941707,53.60120759,1.3912,20.44111641,
15/04/21,74.81,1.1964,62.52925443,53.60120759,1.3912,20.37031995,
16/04/21,74.48,1.198,62.17028381,53.60120759,1.3912,20.2804629,
19/04/21,74.87,1.2028,62.24642501,53.60120759,1.3912,20.38665759,
20/04/21,75.38,1.2045,62.58198423,53.60120759,1.3912,20.52552757,
21/04/21,75.42,1.2033,62.6776365,53.60120759,1.3912,20.53641933,
22/04/21,75.11,1.2012,62.52913753,53.60120759,1.3912,20.45200817,
23/04/21,74.97,1.2069,62.11782252,53.60120759,1.3912,20.413887,
26/04/21,74.75,1.2083,61.86377555,53.60120759,1.3912,20.3539823,
27/04/21,74.58,1.2079,61.74352181,53.60120759,1.3912,20.30769231,
28/04/21,74.49,1.2098,61.57216069,53.60120759,1.3912,20.28318584,
29/04/21,74.07,1.211,61.164327,53.60120759,1.3912,20.16882233,
30/04/21,74,1.203,61.51288446,53.60120759,1.3912,20.14976174,
03/05/21,73.82,1.2059,61.21568953,53.42693783,1.3817,20.10074881,
04/05/21,73.8,1.2014,61.42833361,53.06680089,1.3907,20.09530293,
05/05/21,73.81,1.2003,61.49296009,53.05110328,1.3913,20.09802587,
06/05/21,73.64,1.2049,61.11710515,53.05110328,1.3913,20.05173587,
07/05/21,73.27,1.2165,60.23016852,53.05110328,1.3913,19.95098707,
10/05/21,73.41,1.217,60.32046015,53.81964809,1.364,19.98910824,
11/05/21,73.39,1.2169,60.30898184,54.39922912,1.3491,19.98366236,
12/05/21,73.53,1.2074,60.89945337,54.39922912,1.3491,20.02178353,
13/05/21,73.48,1.207,60.87821044,54.39922912,1.3491,20.00816882,
14/05/21,73.23,1.2141,60.31628367,54.39922912,1.3491,19.9400953,
17/05/21,73.3,1.2155,60.30440148,54.39922912,1.3491,19.95915589,
18/05/21,73.04,1.2203,59.85413423,54.39922912,1.3491,19.88835943,
19/05/21,73.2,1.2216,59.92141454,54.39922912,1.3491,19.93192648,
20/05/21,73.03,1.2225,59.73824131,54.39922912,1.3491,19.88563649,
21/05/21,72.82,1.2178,59.79635408,54.39922912,1.3491,19.82845473,
24/05/21,72.86,1.221,59.67239967,54.39922912,1.3491,19.83934649,
25/05/21,72.78,1.2233,59.49480912,54.39922912,1.3491,19.81756297,
26/05/21,72.71,1.2204,59.57882661,54.39922912,1.3491,19.79850238,
27/05/21,72.59,1.2194,59.52927669,54.39922912,1.3491,19.76582709,
28/05/21,72.42,1.2194,59.38986387,54.39922912,1.3491,19.7195371,
31/05/21,72.42,1.2194,59.38986387,54.39922912,1.3491,19.7195371,
01/06/21,72.83,1.2241,59.49677314,53.57904804,1.3593,19.83117767,
02/06/21,72.97,1.2213,59.74780971,53.57904804,1.3593,19.86929884,
03/06/21,73.01,1.2122,60.22933509,53.57904804,1.3593,19.88019061,
04/06/21,72.87,1.2173,59.86198965,52.61751751,1.3849,19.84206943,
07/06/21,72.8,1.22,59.67213115,52.78422274,1.3792,19.82300885,
08/06/21,72.93,1.218,59.87684729,52.56973978,1.3873,19.85840708,
09/06/21,72.98,1.2184,59.89822718,52.56973978,1.3873,19.87202178,
10/06/21,73.1,1.2173,60.05093239,53.87279829,1.3569,19.90469707,
11/06/21,73.24,1.2101,60.52392364,53.87279829,1.3569,19.94281824,
14/06/21,73.16,1.2126,60.3331684,53.87279829,1.3569,19.92103472,
15/06/21,73.35,1.212,60.51980198,53.87279829,1.3569,19.97277059,
16/06/21,73.31,1.2119,60.49178975,53.87279829,1.3569,19.96187883,
17/06/21,74.16,1.1911,62.26177483,53.87279829,1.3569,20.1933288,
18/06/21,74.14,1.1872,62.44946092,53.87279829,1.3569,20.18788291,
21/06/21,74.18,1.1909,62.28902511,53.87279829,1.3569,20.19877468,
22/06/21,74.37,1.191,62.44332494,53.87279829,1.3569,20.25051055,
23/06/21,74.13,1.195,62.0334728,53.87279829,1.3569,20.18515997,
24/06/21,74.14,1.1927,62.16148235,53.87279829,1.3569,20.18788291,
25/06/21,74.14,1.194,62.09380235,53.87279829,1.3569,20.18788291,
28/06/21,74.29,1.1938,62.22985425,53.87279829,1.3569,20.22872703,
29/06/21,74.29,1.1905,62.40235195,53.87279829,1.3569,20.22872703,
30/06/21,74.33,1.1848,62.73632681,53.87279829,1.3569,20.23961879,
01/07/21,74.56,1.1857,62.88268533,55.02176961,1.3551,20.30224643,
02/07/21,74.51,1.1848,62.88825118,55.02176961,1.3551,20.28863172,
05/07/21,74.51,1.1848,62.88825118,55.02176961,1.4,20.28863172,
06/07/21,74.58,1.1816,63.11780636,52.59891389,1.4179,20.30769231,
07/07/21,74.81,1.1803,63.38219097,54.24158933,1.3792,20.37031995,
08/07/21,74.76,1.184,63.14189189,54.24158933,1.3792,20.35670524,
09/07/21,74.53,1.1861,62.83618582,54.03857309,1.3792,20.2940776,
12/07/21,74.56,1.1858,62.87738236,56.33121789,1.3236,20.30224643,
13/07/21,74.51,1.1813,63.07457885,56.33121789,1.3236,20.28863172,
14/07/21,74.54,1.1826,63.03061052,56.33121789,1.3236,20.29680054,
15/07/21,74.55,1.1806,63.14585804,56.33121789,1.3236,20.29952349,
16/07/21,74.61,1.181,63.17527519,56.33121789,1.3236,20.31586113,
19/07/21,74.85,1.1804,63.41070823,56.33121789,1.3236,20.38121171,
20/07/21,74.6,1.1776,63.34918478,56.33121789,1.3236,20.31313819,
21/07/21,74.49,1.1799,63.13246885,56.33121789,1.3236,20.28318584,
22/07/21,74.46,1.1771,63.25715742,56.33121789,1.3236,20.27501702,
23/07/21,74.44,1.1761,63.29393759,56.33121789,1.3236,20.26957114,
26/07/21,74.35,1.181,62.95512278,56.33121789,1.3236,20.24506467,
27/07/21,74.5,1.1831,62.97016313,56.33121789,1.3236,20.28590878,
28/07/21,74.52,1.1809,63.10441189,56.33121789,1.3236,20.29135466,
29/07/21,74.25,1.1886,62.46845028,56.33121789,1.3236,20.21783526,
30/07/21,74.34,1.1864,62.66014835,56.33121789,1.3236,20.24234173,
02/08/21,74.35,1.1873,62.62107302,54.11995924,1.3738,20.24506467,
03/08/21,74.25,1.1859,62.61067544,53.7653874,1.381,20.21783526,
04/08/21,74.15,1.1841,62.62140022,53.97044909,1.3739,20.19060585,
05/08/21,74.1,1.1838,62.59503294,53.97044909,1.3739,20.17699115,
06/08/21,74.19,1.1761,63.08137063,52.44592111,1.4146,20.20149762,
09/08/21,74.31,1.1749,63.24793599,54.00043601,1.3761,20.23417291,
10/08/21,74.5,1.1722,63.55570722,54.65884079,1.363,20.28590878,
11/08/21,74.25,1.1737,63.26148079,54.74452555,1.3563,20.21783526,
12/08/21,74.31,1.1736,63.31799591,56.14233908,1.3236,20.23417291,
13/08/21,74.24,1.1796,62.93658867,56.14233908,1.3236,20.21511232,
16/08/21,74.19,1.1776,63.00101902,56.14233908,1.3236,20.20149762,
17/08/21,74.38,1.1714,63.49667065,56.14233908,1.3236,20.25323349,
18/08/21,74.27,1.1702,63.46778328,56.14233908,1.3236,20.22328114,
19/08/21,74.38,1.1693,63.61070726,56.14233908,1.3236,20.25323349,
20/08/21,74.35,1.169,63.60136869,56.14233908,1.3236,20.24506467,
23/08/21,74.12,1.1732,63.17763382,56.14233908,1.3236,20.18243703,
24/08/21,74.13,1.1746,63.11084625,56.14233908,1.3236,20.18515997,
25/08/21,74.23,1.1758,63.13148495,56.14233908,1.3236,20.21238938,
26/08/21,74.13,1.1761,63.03035456,56.14233908,1.3236,20.18515997,
27/08/21,73.47,1.1794,62.29438698,56.14233908,1.3236,20.00544588,
30/08/21,73.29,1.1795,62.13649852,56.14233908,1.3236,19.95643295,
31/08/21,72.95,1.18,61.8220339,56.14233908,1.3236,19.86385296,
01/09/21,72.99,1.185,61.59493671,56.14233908,1.3236,19.87474472,
02/09/21,72.99,1.1858,61.55338168,52.90663961,1.3796,19.87474472,
03/09/21,72.98,1.1884,61.41029956,52.56410256,1.3884,19.87202178,
06/09/21,72.98,1.1884,61.41029956,52.56410256,1.4124,19.87202178,
07/09/21,73.44,1.1849,61.97991392,53.05591678,1.3842,19.99727706,
08/09/21,73.84,1.1818,62.48096125,53.30638175,1.3852,20.10619469,
09/09/21,73.52,1.1827,62.16284772,53.06387586,1.3855,20.01906059,
10/09/21,73.52,1.1821,62.1943998,53.06387586,1.3855,20.01906059,
13/09/21,73.58,1.1809,62.30840884,53.06387586,1.3855,20.03539823,
14/09/21,73.64,1.1824,62.28010825,53.06387586,1.3855,20.05173587,
15/09/21,73.47,1.1811,62.20472441,53.06387586,1.3855,20.00544588,
16/09/21,73.56,1.1764,62.52975179,53.06387586,1.3855,20.02995235,
17/09/21,73.64,1.1734,62.75779785,53.06387586,1.3855,20.05173587,
20/09/21,73.65,1.1729,62.79307699,53.06387586,1.3855,20.05445882,
21/09/21,73.71,1.1724,62.87103378,53.06387586,1.3855,20.07079646,
22/09/21,73.8,1.1739,62.86736519,53.06387586,1.3855,20.09530293,
23/09/21,73.7,1.1735,62.80357904,53.06387586,1.3855,20.06807352,
24/09/21,73.81,1.1715,63.00469484,53.06387586,1.3855,20.09802587,
27/09/21,73.86,1.1702,63.11741583,53.06387586,1.3855,20.11164057,
28/09/21,74.21,1.1681,63.53051965,53.06387586,1.3855,20.2069435,
29/09/21,74.28,1.1612,63.96830865,53.06387586,1.3855,20.22600408,
30/09/21,74.16,1.1577,64.05804613,53.06387586,1.3855,20.1933288,
01/10/21,74.15,1.1598,63.9334368,53.06387586,1.3855,20.19060585,
04/10/21,74.46,1.1622,64.06814662,53.06387586,1.3855,20.27501702,
05/10/21,74.51,1.1609,64.1829615,52.6460821,1.4153,20.28863172,
06/10/21,74.82,1.1546,64.80166291,52.8203318,1.4165,20.37304289,
07/10/21,74.85,1.1561,64.7435343,52.8203318,1.4165,20.38121171,
08/10/21,75.05,1.1572,64.85482198,54.22687861,1.384,20.43567052,
11/10/21,75.05,1.1572,64.85482198,54.22687861,1.347,20.43567052,
12/10/21,75.46,1.1541,65.38428212,56.89941185,1.3262,20.5473111,
13/10/21,75.33,1.1568,65.11929461,56.89941185,1.3262,20.51191287,
14/10/21,75.18,1.1591,64.86066776,56.89941185,1.3262,20.47106875,
15/10/21,74.98,1.1594,64.67138175,56.89941185,1.3262,20.41660994,
18/10/21,75.32,1.1609,64.88069601,56.89941185,1.3262,20.50918993,
19/10/21,75.06,1.1632,64.52888583,56.89941185,1.3262,20.43839346,
20/10/21,74.83,1.1643,64.27037705,56.89941185,1.3262,20.37576583,
21/10/21,74.8,1.1643,64.2446105,56.89941185,1.3262,20.367597,
22/10/21,74.87,1.1632,64.36554333,56.89941185,1.3262,20.38665759,
25/10/21,75.05,1.1609,64.64811784,56.89941185,1.3262,20.43567052,
26/10/21,74.9,1.159,64.62467645,56.89941185,1.3262,20.39482641,
27/10/21,75.01,1.16,64.6637931,56.89941185,1.3262,20.42477876,
28/10/21,74.77,1.1685,63.98801883,56.89941185,1.3262,20.35942818,
29/10/21,75,1.1552,64.92382271,56.89941185,1.3262,20.42205582,
01/11/21,74.83,1.1591,64.55870934,55.33944683,1.3522,20.37576583,
02/11/21,74.63,1.1581,64.44175805,53.99363334,1.3822,20.32130701,
03/11/21,74.51,1.1584,64.3214779,53.29756795,1.398,20.28863172,
04/11/21,74.53,1.1546,64.55049368,53.29756795,1.398,20.2940776,
05/11/21,74.22,1.1554,64.23749351,52.45600396,1.4149,20.20966644,
08/11/21,73.91,1.159,63.7704918,53.30304342,1.3866,20.12525528,
09/11/21,74.1,1.1589,63.93994305,53.30304342,1.3866,20.17699115,
10/11/21,74.26,1.1517,64.47859686,53.30304342,1.3866,20.2205582,
11/11/21,74.26,1.1517,64.47859686,53.30304342,1.3866,20.2205582,
12/11/21,74.4,1.1443,65.01791488,53.30304342,1.3866,20.25867937,
15/11/21,74.35,1.1421,65.09937834,53.30304342,1.3866,20.24506467,
16/11/21,74.48,1.1333,65.71957999,53.30304342,1.3866,20.2804629,
17/11/21,74.28,1.1322,65.60678325,53.30304342,1.3866,20.22600408,
18/11/21,74.25,1.1358,65.37242472,53.30304342,1.3866,20.21783526,
19/11/21,74.25,1.1318,65.60346351,53.30304342,1.3866,20.21783526,
22/11/21,74.37,1.126,66.04795737,53.30304342,1.3866,20.25051055,
23/11/21,74.49,1.1265,66.12516644,53.30304342,1.3866,20.28318584,
24/11/21,74.57,1.1196,66.60414434,53.30304342,1.3866,20.30496937,
25/11/21,74.57,1.1196,66.60414434,53.30304342,1.3866,20.30496937,
26/11/21,74.89,1.1302,66.26260839,53.30304342,1.3866,20.39210347,
29/11/21,75.12,1.1261,66.70810763,53.30304342,1.3866,20.45473111,
30/11/21,75.1,1.1287,66.53672366,53.30304342,1.3866,20.44928523,
01/12/21,74.83,1.1323,66.08672613,54.8727726,1.3637,20.37576583,
02/12/21,74.89,1.1306,66.23916505,54.05268856,1.3855,20.39210347,
03/12/21,75.24,1.1308,66.53696498,54.03231598,1.3925,20.4874064,
06/12/21,75.39,1.1282,66.82325829,54.03231598,1.3925,20.52825051,
07/12/21,75.43,1.1247,67.06677336,54.32089875,1.3886,20.53914227,
08/12/21,75.4,1.133,66.548985,54.50733753,1.3833,20.53097345,
09/12/21,75.58,1.1285,66.97385911,54.50733753,1.3833,20.57998639,
10/12/21,75.66,1.1312,66.88472419,55.61190739,1.3605,20.60176991,
13/12/21,75.78,1.1298,67.07381837,55.61190739,1.3605,20.6344452,
14/12/21,75.98,1.1267,67.43587468,55.61190739,1.3605,20.68890402,
15/12/21,76.38,1.1261,67.82701359,55.61190739,1.3605,20.79782165,
16/12/21,76.18,1.1309,67.36227783,55.61190739,1.3605,20.74336283,
17/12/21,75.98,1.1277,67.3760752,55.61190739,1.3605,20.68890402,
20/12/21,75.82,1.1298,67.10922287,55.61190739,1.3605,20.64533696,
21/12/21,75.67,1.1272,67.13094393,55.61190739,1.3605,20.60449285,
22/12/21,75.45,1.1324,66.62839986,55.61190739,1.3605,20.54458816,
23/12/21,75.02,1.132,66.27208481,55.61190739,1.3605,20.4275017,
24/12/21,75.02,1.132,66.27208481,55.61190739,1.3605,20.4275017,
27/12/21,74.97,1.1329,66.17530232,55.61190739,1.3605,20.413887,
28/12/21,74.67,1.1314,65.99787873,55.61190739,1.3605,20.33219877,
29/12/21,74.58,1.1337,65.7845991,55.61190739,1.3605,20.30769231,
30/12/21,74.39,1.1318,65.72716028,55.61190739,1.3605,20.25595643,
31/12/21,74.39,1.1318,65.72716028,55.61190739,1.3605,20.25595643,
03/01/22,74.32,1.129,65.82816652,55.8041748,1.3318,20.23689585,
04/01/22,74.52,1.1296,65.97025496,56.82476742,1.3114,20.29135466,
05/01/22,74.31,1.1335,65.55800618,56.82476742,1.3114,20.23417291,
06/01/22,74.4,1.1307,65.79994694,59.65362412,1.2472,20.25867937,
07/01/22,74.27,1.1358,65.39003346,61.64508632,1.2048,20.22328114,
10/01/22,74.06,1.1328,65.37782486,61.64508632,1.2048,20.16609939,
11/01/22,73.81,1.1363,64.95643756,64.40663176,1.146,20.09802587,
12/01/22,73.77,1.1431,64.5350363,60.21057786,1.2252,20.0871341,
13/01/22,73.96,1.1464,64.51500349,60.21057786,1.2252,20.13886998,
14/01/22,74.08,1.1414,64.90275101,60.21057786,1.2252,20.17154527,
17/01/22,74.08,1.1414,64.90275101,60.21057786,1.2252,20.17154527,
18/01/22,74.56,1.1336,65.77275935,60.21057786,1.2252,20.30224643,
19/01/22,74.39,1.1346,65.56495681,60.21057786,1.2252,20.25595643,
20/01/22,74.32,1.1336,65.56104446,60.21057786,1.2252,20.23689585,
21/01/22,74.28,1.1346,65.46800635,60.21057786,1.2252,20.22600408,
24/01/22,74.72,1.131,66.06542882,60.21057786,1.2252,20.34581348,
25/01/22,74.73,1.1283,66.232385,60.21057786,1.2252,20.34853642,
26/01/22,74.87,1.1279,66.37999823,60.21057786,1.2252,20.38665759,
27/01/22,75.18,1.1141,67.48047752,60.21057786,1.2252,20.47106875,
28/01/22,75,1.116,67.20430108,60.21057786,1.2252,20.42205582,
31/01/22,74.6,1.1212,66.53585444,60.21057786,1.2252,20.31313819,
01/02/22,74.78,1.1239,66.5361687,60.21057786,1.2252,20.36215112,
02/02/22,74.77,1.1299,66.1739977,55.11979359,1.3565,20.35942818,
03/02/22,74.71,1.1425,65.3916849,55.89973812,1.3365,20.34309054,
04/02/22,74.61,1.1455,65.13312964,55.89973812,1.3365,20.31586113,
07/02/22,74.68,1.1434,65.31397586,55.89973812,1.3365,20.33492172,
08/02/22,74.71,1.1416,65.44323756,61.14748731,1.2218,20.34309054,
09/02/22,74.8,1.1435,65.41320507,64.58297358,1.2218,20.367597,
10/02/22,75.07,1.1487,65.3521372,64.58297358,1.2218,20.44111641,
11/02/22,75.34,1.1404,66.06453876,65.70157844,1.1467,20.51463581,
14/02/22,75.63,1.1306,66.89368477,65.70157844,1.1467,20.59360109,
15/02/22,75.2,1.1363,66.17970606,65.70157844,1.1467,20.47651464,
16/02/22,75.03,1.1381,65.92566558,65.70157844,1.1467,20.43022464,
17/02/22,75.02,1.1364,66.0154875,65.70157844,1.1467,20.4275017,
18/02/22,74.63,1.1327,65.8868191,65.70157844,1.1467,20.32130701,
21/02/22,74.63,1.1327,65.8868191,65.70157844,1.1467,20.32130701,
22/02/22,74.65,1.1342,65.81731617,65.70157844,1.1467,20.32675289,
23/02/22,74.6,1.1316,65.9243549,65.70157844,1.1467,20.31313819,
24/02/22,75.61,1.1154,67.78734086,65.70157844,1.1467,20.58815521,
25/02/22,75.09,1.1261,66.68146701,65.70157844,1.1467,20.44656229,
28/02/22,75.49,1.1224,67.25766215,65.70157844,1.1467,20.55547992,
01/03/22,75.79,1.1103,68.26083041,56.26995323,1.3469,20.63716814,
02/03/22,75.61,1.1102,68.10484597,55.58741362,1.3602,20.58815521,
03/03/22,75.94,1.1053,68.70532887,56.98634249,1.3326,20.67801225,
04/03/22,76.42,1.0912,70.0329912,56.98634249,1.3326,20.80871341,
07/03/22,76.91,1.086,70.81952118,56.98634249,1.3326,20.94213751,
08/03/22,77.07,1.0881,70.82988696,63.52621167,1.2132,20.98570456,
09/03/22,76.36,1.1069,68.98545487,63.52621167,1.2132,20.79237577,
10/03/22,76.37,1.1007,69.38311983,67.75195174,1.1272,20.79509871,
11/03/22,76.48,1.0937,69.92776813,68.38951981,1.1183,20.82505106,
14/03/22,76.45,1.0979,69.6329356,68.38951981,1.1183,20.81688223,
15/03/22,76.41,1.0974,69.62821214,68.38951981,1.1183,20.80599047,
16/03/22,76.17,1.0996,69.27064387,68.38951981,1.1183,20.74063989,
17/03/22,75.94,1.111,68.35283528,68.38951981,1.1183,20.67801225,
18/03/22,76.03,1.1044,68.84281058,68.38951981,1.1183,20.70251872,
21/03/22,76.19,1.1048,68.96270818,68.38951981,1.1183,20.74608577,
22/03/22,76.06,1.1022,69.00743967,68.38951981,1.1183,20.71068754,
23/03/22,76.46,1.1001,69.50277248,68.38951981,1.1183,20.81960517,
24/03/22,76.18,1.1006,69.21679084,68.38951981,1.1183,20.74336283,
25/03/22,76.25,1.0985,69.41283569,68.38951981,1.1183,20.76242342,
28/03/22,76.06,1.0977,69.29033434,68.38951981,1.1183,20.71068754,
29/03/22,75.58,1.1104,68.06556196,68.38951981,1.1183,20.57998639,
30/03/22,75.76,1.1163,67.86706083,68.38951981,1.1183,20.62899932,
31/03/22,75.87,1.1093,68.39448301,68.38951981,1.1183,20.65895167,
01/04/22,75.96,1.1043,68.78565607,56.08387478,1.3544,20.68345813,
04/04/22,75.42,1.0992,68.61353712,57.50228728,1.3116,20.53641933,
05/04/22,75.31,1.0921,68.95888655,60.31072315,1.2487,20.50646698,
06/04/22,75.92,1.0913,69.56840465,60.31072315,1.2487,20.67256637,
07/04/22,75.9,1.09,69.63302752,60.31072315,1.2487,20.66712049,
08/04/22,75.93,1.0874,69.82711054,62.5401532,1.2141,20.67528931,
11/04/22,75.85,1.0875,69.74712644,67.24886958,1.1279,20.65350579,
12/04/22,76.02,1.0852,70.05160339,67.24886958,1.1279,20.69979578,
13/04/22,76.14,1.0874,70.02023175,67.24886958,1.1279,20.73247107,
14/04/22,76.19,1.0796,70.57243423,67.24886958,1.1279,20.74608577,
15/04/22,76.32,1.0812,70.58823529,67.24886958,1.1279,20.781484,
18/04/22,76.22,1.0785,70.67222995,67.24886958,1.1279,20.75425459,
19/04/22,76.39,1.0789,70.80359626,67.24886958,1.1279,20.80054459,
20/04/22,76.24,1.0857,70.2219766,67.24886958,1.1279,20.75970048,
21/04/22,76.23,1.0839,70.32936618,67.24886958,1.1279,20.75697754,
22/04/22,76.49,1.079,70.8897127,67.24886958,1.1279,20.827774,
25/04/22,76.72,1.0703,71.68083715,67.24886958,1.1279,20.89040163,
26/04/22,76.61,1.0661,71.86005065,67.24886958,1.1279,20.86044929,
27/04/22,76.61,1.0549,72.62299744,67.24886958,1.1279,20.86044929,
28/04/22,76.66,1.05,73.00952381,67.24886958,1.1279,20.87406399,
29/04/22,76.48,1.0537,72.58232894,67.24886958,1.1279,20.82505106,
02/05/22,76.49,1.0521,72.70221462,67.24886958,1.1279,20.827774,
03/05/22,76.49,1.0532,72.62628181,67.24886958,1.1279,20.827774,
04/05/22,76.24,1.0539,72.3408293,58.19403099,1.3101,20.75970048,
05/05/22,76.54,1.0507,72.84667365,62.05610508,1.2334,20.8413887,
06/05/22,76.9,1.0572,72.73931139,62.05610508,1.2334,20.93941457,
09/05/22,77.45,1.0559,73.34974903,62.05610508,1.2334,21.08917631,
10/05/22,77.31,1.0531,73.41183173,68.56762749,1.1275,21.05105514,
11/05/22,77.28,1.0537,73.34155832,68.56762749,1.1275,21.04288632,
12/05/22,77.39,1.0376,74.58558211,63.59602268,1.2169,21.07283867,
13/05/22,77.42,1.041,74.37079731,63.59602268,1.2169,21.08100749,
16/05/22,77.82,1.042,74.68330134,63.59602268,1.2169,21.18992512,
17/05/22,77.46,1.0532,73.54728447,63.59602268,1.2169,21.09189925,
18/05/22,77.71,1.0494,74.05183915,63.59602268,1.2169,21.15997277,
19/05/22,77.45,1.0587,73.15575706,63.59602268,1.2169,21.08917631,
20/05/22,77.79,1.0559,73.67174922,63.59602268,1.2169,21.1817563,
23/05/22,77.51,1.0668,72.65654293,63.59602268,1.2169,21.10551396,
24/05/22,77.5,1.0744,72.13328369,63.59602268,1.2169,21.10279101,
25/05/22,77.58,1.0658,72.79039219,63.59602268,1.2169,21.12457454,
26/05/22,77.66,1.0725,72.41025641,63.59602268,1.2169,21.14635807,
27/05/22,77.58,1.0709,72.44373891,63.59602268,1.2169,21.12457454,
30/05/22,77.58,1.0709,72.44373891,63.59602268,1.2169,21.12457454,
31/05/22,77.59,1.0731,72.30453825,63.59602268,1.2169,21.12729748,
01/06/22,77.59,1.0646,72.88183355,57.30851614,1.3539,21.12729748,
02/06/22,77.41,1.0733,72.12335787,57.30851614,1.3539,21.07828455,
03/06/22,77.59,1.0721,72.37198023,57.30851614,1.3539,21.12729748,
06/06/22,77.83,1.0699,72.74511637,62.04559949,1.2544,21.19264806,
07/06/22,77.66,1.0697,72.59979433,65.22213824,1.1907,21.14635807,
08/06/22,77.65,1.074,72.29981378,65.22213824,1.1907,21.14363513,
09/06/22,77.84,1.0656,73.04804805,67.39977487,1.1549,21.195371,
10/06/22,78.08,1.0521,74.21347781,70.13383634,1.1133,21.26072158,
13/06/22,78.08,1.0436,74.81793791,70.13383634,1.1133,21.26072158,
14/06/22,78.01,1.0416,74.89439324,70.13383634,1.1133,21.24166099,
15/06/22,78.12,1.0388,75.20215633,70.13383634,1.1133,21.27161334,
16/06/22,78,1.0531,74.06704017,70.13383634,1.1133,21.23893805,
17/06/22,78,1.0473,74.47722716,70.13383634,1.1133,21.23893805,
20/06/22,78,1.0473,74.47722716,70.13383634,1.1133,21.23893805,
21/06/22,78.08,1.0548,74.02351157,70.13383634,1.1133,21.26072158,
22/06/22,78.21,1.0583,73.90154021,70.13383634,1.1133,21.29611981,
23/06/22,78.14,1.0503,74.39779111,70.13383634,1.1133,21.27705922,
24/06/22,78.25,1.0539,74.24803112,70.13383634,1.1133,21.30701157,
27/06/22,78.45,1.0601,74.0024526,70.13383634,1.1133,21.36147039,
28/06/22,78.97,1.0534,74.96677425,70.13383634,1.1133,21.50306331,
29/06/22,78.91,1.0477,75.31736184,70.13383634,1.1133,21.48672566,
30/06/22,79.02,1.0469,75.47998854,70.13383634,1.1133,21.51667801,
01/07/22,78.89,1.0409,75.79018157,58.07995288,1.3583,21.48127978,
